"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1968","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1968","Moldova","Total","Males","Number",":",""
"1968","Monaco","Total","Males","Number",":",""
"1968","Russia","Total","Males","Number",":",""
"1968","San Marino","Total","Males","Number",":",""
"1968","Ukraine","Total","Males","Number",":",""
"1968","Armenia","Total","Males","Number",":",""
"1968","Azerbaijan","Total","Males","Number",":",""
"1968","Georgia","Total","Males","Number",":",""
"1969","European Union - 27 countries (from 2020)","Total","Males","Number",":",""
"1969","European Union - 28 countries (2013-2020)","Total","Males","Number",":",""
"1969","European Union - 27 countries (2007-2013)","Total","Males","Number",":",""
"1969","Euro area - 19 countries  (from 2015)","Total","Males","Number",":",""
"1969","Euro area - 18 countries (2014)","Total","Males","Number",":",""
"1969","Belgium","Total","Males","Number","4,717,790",""
"1969","Bulgaria","Total","Males","Number","4,202,111",""
"1969","Czechia","Total","Males","Number","4,796,180",""
"1969","Denmark","Total","Males","Number","2,416,083",""
"1969","Germany (until 1990 former territory of the FRG)","Total","Males","Number","28,716,238",""
"1969","Germany including former GDR","Total","Males","Number","36,559,741",""
"1969","Estonia","Total","Males","Number","611,290",""
"1969","Ireland","Total","Males","Number","1,468,400",""
"1969","Greece","Total","Males","Number","4,260,971",""
"1969","Spain","Total","Males","Number","16,265,389",""
"1969","France","Total","Males","Number",":",""
"1969","France (metropolitan)","Total","Males","Number","24,417,602",""
"1969","Croatia","Total","Males","Number",":",""
"1969","Italy","Total","Males","Number","26,122,300",""
"1969","Cyprus","Total","Males","Number","298,900",""
"1969","Latvia","Total","Males","Number",":",""
"1969","Lithuania","Total","Males","Number",":",""
"1969","Luxembourg","Total","Males","Number","165,000",""
"1969","Hungary","Total","Males","Number","4,969,737",""
"1969","Malta","Total","Males","Number",":",""
"1969","Netherlands","Total","Males","Number","6,382,960",""
"1969","Austria","Total","Males","Number","3,494,277",""
"1969","Poland","Total","Males","Number",":",""
"1969","Portugal","Total","Males","Number","4,224,080",""
"1969","Romania","Total","Males","Number","9,751,635",""
"1969","Slovenia","Total","Males","Number",":",""
"1969","Slovakia","Total","Males","Number","2,224,367",""
"1969","Finland","Total","Males","Number","2,239,681",""
"1969","Sweden","Total","Males","Number","3,959,444",""
"1969","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number",":",""
"1969","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number",":",""
"1969","European Free Trade Association","Total","Males","Number","5,001,287",""
"1969","Iceland","Total","Males","Number","102,515",""
"1969","Liechtenstein","Total","Males","Number","10,645",""
"1969","Norway","Total","Males","Number","1,907,136",""
"1969","Switzerland","Total","Males","Number","2,980,991",""
"1969","United Kingdom","Total","Males","Number","26,846,000",""
"1969","Montenegro","Total","Males","Number",":",""
"1969","North Macedonia","Total","Males","Number",":",""
"1969","Albania","Total","Males","Number",":",""
"1969","Serbia","Total","Males","Number",":",""
"1969","Turkey","Total","Males","Number","17,213,386",""
"1969","Andorra","Total","Males","Number",":",""
"1969","Belarus","Total","Males","Number",":",""
"1969","Bosnia and Herzegovina","Total","Males","Number",":",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1969","Moldova","Total","Males","Number",":",""
"1969","Monaco","Total","Males","Number",":",""
"1969","Russia","Total","Males","Number",":",""
"1969","San Marino","Total","Males","Number",":",""
"1969","Ukraine","Total","Males","Number",":",""
"1969","Armenia","Total","Males","Number",":",""
"1969","Azerbaijan","Total","Males","Number",":",""
"1969","Georgia","Total","Males","Number",":",""
"1970","European Union - 27 countries (from 2020)","Total","Males","Number",":",""
"1970","European Union - 28 countries (2013-2020)","Total","Males","Number",":",""
"1970","European Union - 27 countries (2007-2013)","Total","Males","Number",":",""
"1970","Euro area - 19 countries  (from 2015)","Total","Males","Number",":",""
"1970","Euro area - 18 countries (2014)","Total","Males","Number",":",""
"1970","Belgium","Total","Males","Number","4,729,643",""
"1970","Bulgaria","Total","Males","Number","4,231,424",""
"1970","Czechia","Total","Males","Number","4,804,667",""
"1970","Denmark","Total","Males","Number","2,432,491",""
"1970","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,179,962",""
"1970","Germany including former GDR","Total","Males","Number","37,031,535",""
"1970","Estonia","Total","Males","Number","618,455",""
"1970","Ireland","Total","Males","Number","1,478,900",""
"1970","Greece","Total","Males","Number","4,284,375",""
"1970","Spain","Total","Males","Number","16,414,300",""
"1970","France","Total","Males","Number",":",""
"1970","France (metropolitan)","Total","Males","Number","24,655,523",""
"1970","Croatia","Total","Males","Number",":",""
"1970","Italy","Total","Males","Number","26,260,000",""
"1970","Cyprus","Total","Males","Number","302,000",""
"1970","Latvia","Total","Males","Number","1,073,060",""
"1970","Lithuania","Total","Males","Number","1,462,850",""
"1970","Luxembourg","Total","Males","Number","166,200",""
"1970","Hungary","Total","Males","Number","5,003,651",""
"1970","Malta","Total","Males","Number",":",""
"1970","Netherlands","Total","Males","Number","6,465,081",""
"1970","Austria","Total","Males","Number","3,510,844",""
"1970","Poland","Total","Males","Number","15,877,100",""
"1970","Portugal","Total","Males","Number","4,158,040",""
"1970","Romania","Total","Males","Number","9,885,935",""
"1970","Slovenia","Total","Males","Number","823,854",""
"1970","Slovakia","Total","Males","Number","2,240,915",""
"1970","Finland","Total","Males","Number","2,230,217",""
"1970","Sweden","Total","Males","Number","3,996,569",""
"1970","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number",":",""
"1970","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number",":",""
"1970","European Free Trade Association","Total","Males","Number","5,049,247",""
"1970","Iceland","Total","Males","Number","103,156",""
"1970","Liechtenstein","Total","Males","Number","10,059",""
"1970","Norway","Total","Males","Number","1,922,037",""
"1970","Switzerland","Total","Males","Number","3,013,995",""
"1970","United Kingdom","Total","Males","Number","26,949,600",""
"1970","Montenegro","Total","Males","Number",":",""
"1970","North Macedonia","Total","Males","Number",":",""
"1970","Albania","Total","Males","Number",":",""
"1970","Serbia","Total","Males","Number",":",""
"1970","Turkey","Total","Males","Number","17,662,496",""
"1970","Andorra","Total","Males","Number",":",""
"1970","Belarus","Total","Males","Number",":",""
"1970","Bosnia and Herzegovina","Total","Males","Number",":",""
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1970","Moldova","Total","Males","Number",":",""
"1970","Monaco","Total","Males","Number",":",""
"1970","Russia","Total","Males","Number",":",""
"1970","San Marino","Total","Males","Number",":",""
"1970","Ukraine","Total","Males","Number",":",""
"1970","Armenia","Total","Males","Number",":",""
"1970","Azerbaijan","Total","Males","Number",":",""
"1970","Georgia","Total","Males","Number",":",""
"1971","European Union - 27 countries (from 2020)","Total","Males","Number",":",""
"1971","European Union - 28 countries (2013-2020)","Total","Males","Number",":",""
"1971","European Union - 27 countries (2007-2013)","Total","Males","Number",":",""
"1971","Euro area - 19 countries  (from 2015)","Total","Males","Number",":",""
"1971","Euro area - 18 countries (2014)","Total","Males","Number",":",""
"1971","Belgium","Total","Males","Number","4,721,866",""
"1971","Bulgaria","Total","Males","Number","4,256,570",""
"1971","Czechia","Total","Males","Number","4,750,499",""
"1971","Denmark","Total","Males","Number","2,459,814",""
"1971","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,071,621",""
"1971","Germany including former GDR","Total","Males","Number","36,936,886",""
"1971","Estonia","Total","Males","Number","626,720",""
"1971","Ireland","Total","Males","Number","1,492,300",""
"1971","Greece","Total","Males","Number","4,304,531",""
"1971","Spain","Total","Males","Number","16,641,744",""
"1971","France","Total","Males","Number",":",""
"1971","France (metropolitan)","Total","Males","Number","24,929,367",""
"1971","Croatia","Total","Males","Number",":",""
"1971","Italy","Total","Males","Number","26,390,700",""
"1971","Cyprus","Total","Males","Number","304,000",""
"1971","Latvia","Total","Males","Number","1,081,058",""
"1971","Lithuania","Total","Males","Number","1,483,801",""
"1971","Luxembourg","Total","Males","Number","166,550",""
"1971","Hungary","Total","Males","Number","5,019,472",""
"1971","Malta","Total","Males","Number",":",""
"1971","Netherlands","Total","Males","Number","6,549,696",""
"1971","Austria","Total","Males","Number","3,525,203",""
"1971","Poland","Total","Males","Number",":",""
"1971","Portugal","Total","Males","Number","4,109,360",""
"1971","Romania","Total","Males","Number","10,000,197",""
"1971","Slovenia","Total","Males","Number",":",""
"1971","Slovakia","Total","Males","Number","2,240,386",""
"1971","Finland","Total","Males","Number","2,219,985",""
"1971","Sweden","Total","Males","Number","4,035,806",""
"1971","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number",":",""
"1971","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number",":",""
"1971","European Free Trade Association","Total","Males","Number","5,073,212",""
"1971","Iceland","Total","Males","Number","103,566",""
"1971","Liechtenstein","Total","Males","Number","10,616",""
"1971","Norway","Total","Males","Number","1,933,700",""
"1971","Switzerland","Total","Males","Number","3,025,330",""
"1971","United Kingdom","Total","Males","Number","27,079,400",""
"1971","Montenegro","Total","Males","Number",":",""
"1971","North Macedonia","Total","Males","Number",":",""
"1971","Albania","Total","Males","Number",":",""
"1971","Serbia","Total","Males","Number",":",""
"1971","Turkey","Total","Males","Number","18,121,556",""
"1971","Andorra","Total","Males","Number",":",""
"1971","Belarus","Total","Males","Number",":",""
"1971","Bosnia and Herzegovina","Total","Males","Number",":",""
"1971","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1971","Moldova","Total","Males","Number",":",""
"1971","Monaco","Total","Males","Number",":",""
"1971","Russia","Total","Males","Number",":",""
"1971","San Marino","Total","Males","Number",":",""
"1971","Ukraine","Total","Males","Number",":",""
"1971","Armenia","Total","Males","Number",":",""
"1971","Azerbaijan","Total","Males","Number",":",""
"1971","Georgia","Total","Males","Number",":",""
"1972","European Union - 27 countries (from 2020)","Total","Males","Number",":",""
"1972","European Union - 28 countries (2013-2020)","Total","Males","Number",":",""
"1972","European Union - 27 countries (2007-2013)","Total","Males","Number",":",""
"1972","Euro area - 19 countries  (from 2015)","Total","Males","Number",":",""
"1972","Euro area - 18 countries (2014)","Total","Males","Number",":",""
"1972","Belgium","Total","Males","Number","4,744,663",""
"1972","Bulgaria","Total","Males","Number","4,276,976",""
"1972","Czechia","Total","Males","Number","4,766,621",""
"1972","Denmark","Total","Males","Number","2,470,193",""
"1972","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,367,427",""
"1972","Germany including former GDR","Total","Males","Number","37,240,400",""
"1972","Estonia","Total","Males","Number","635,786",""
"1972","Ireland","Total","Males","Number","1,513,300",""
"1972","Greece","Total","Males","Number","4,333,473",""
"1972","Spain","Total","Males","Number","16,827,942",""
"1972","France","Total","Males","Number",":",""
"1972","France (metropolitan)","Total","Males","Number","25,178,582",""
"1972","Croatia","Total","Males","Number",":",""
"1972","Italy","Total","Males","Number","26,499,055",""
"1972","Cyprus","Total","Males","Number","306,000",""
"1972","Latvia","Total","Males","Number","1,093,347",""
"1972","Lithuania","Total","Males","Number","1,502,895",""
"1972","Luxembourg","Total","Males","Number","169,773",""
"1972","Hungary","Total","Males","Number","5,032,776",""
"1972","Malta","Total","Males","Number",":",""
"1972","Netherlands","Total","Males","Number","6,624,210",""
"1972","Austria","Total","Males","Number","3,549,863",""
"1972","Poland","Total","Males","Number",":",""
"1972","Portugal","Total","Males","Number","4,077,890",""
"1972","Romania","Total","Males","Number","10,103,677",""
"1972","Slovenia","Total","Males","Number",":",""
"1972","Slovakia","Total","Males","Number","2,256,758",""
"1972","Finland","Total","Males","Number","2,234,037",""
"1972","Sweden","Total","Males","Number","4,048,703",""
